Aa,Ad,Ba,Bd,l,s1,s2,p
0,2,3,3,25,3,5,0.0
0,2,3,3,25,3,6,0.0
0,2,3,3,25,3,7,0.0
0,2,3,3,25,3,8,0.0
0,2,3,3,25,3,9,0.0
0,2,3,3,25,4,0,0.0
0,2,3,3,25,4,1,0.0
0,2,3,3,25,4,2,0.0
0,2,3,3,25,4,3,0.0
0,2,3,3,25,4,4,0.0
0,2,3,3,25,4,5,0.0
0,2,3,3,25,4,6,0.0
0,2,3,3,25,4,7,0.0
0,2,3,3,25,4,8,0.0
0,2,3,3,25,4,9,0.0
0,2,3,3,25,5,0,0.0
0,2,3,3,25,5,1,0.0
0,2,3,3,25,5,2,0.0
0,2,3,3,25,5,3,0.0
0,2,3,3,25,5,4,0.0
0,2,3,3,25,5,5,0.0
0,2,3,3,25,5,6,0.0
0,2,3,3,25,5,7,0.0
0,2,3,3,25,5,8,0.0
0,2,3,3,25,5,9,0.0
0,2,3,3,25,6,0,0.0
0,2,3,3,25,6,1,0.0
0,2,3,3,25,6,2,0.0
0,2,3,3,25,6,3,0.0
0,2,3,3,25,6,4,0.0
0,2,3,3,25,6,5,0.0
0,2,3,3,25,6,6,0.0
0,2,3,3,25,6,7,0.0
0,2,3,3,25,6,8,0.0
0,2,3,3,25,6,9,0.0
0,2,3,3,25,7,0,0.0
0,2,3,3,25,7,1,0.0
0,2,3,3,25,7,2,0.0
0,2,3,3,25,7,3,0.0
0,2,3,3,25,7,4,0.0
0,2,3,3,25,7,5,0.0
0,2,3,3,25,7,6,0.0
0,2,3,3,25,7,7,0.0
0,2,3,3,25,7,8,0.0
0,2,3,3,25,7,9,0.0
0,2,3,3,25,8,0,0.0
0,2,3,3,25,8,1,0.0
0,2,3,3,25,8,2,0.0
0,2,3,3,25,8,3,0.0
0,2,3,3,25,8,4,0.0
0,2,3,3,25,8,5,0.0
0,2,3,3,25,8,6,0.0
0,2,3,3,25,8,7,0.0
0,2,3,3,25,8,8,0.0
0,2,3,3,25,8,9,0.0
0,2,3,3,25,9,0,0.0
0,2,3,3,25,9,1,0.0
0,2,3,3,25,9,2,0.0
0,2,3,3,25,9,3,0.0
0,2,3,3,25,9,4,0.0
0,2,3,3,25,9,5,0.0
0,2,3,3,25,9,6,0.0
0,2,3,3,25,9,7,0.0
0,2,3,3,25,9,8,0.0
0,2,3,3,25,9,9,0.0
0,3,0,0,3,0,0,0.0
0,3,0,0,3,0,1,0.0
0,3,0,0,3,0,2,0.0
0,3,0,0,3,0,3,0.0
0,3,0,0,3,0,4,0.0
0,3,0,0,3,0,5,0.0
0,3,0,0,3,0,6,0.0
0,3,0,0,3,0,7,0.0
0,3,0,0,3,0,8,0.0
0,3,0,0,3,0,9,0.0
0,3,0,0,3,1,0,0.0
0,3,0,0,3,1,1,0.3333333333333333
0,3,0,0,3,1,2,0.0
0,3,0,0,3,1,3,0.0
0,3,0,0,3,1,4,0.0
0,3,0,0,3,1,5,0.0
0,3,0,0,3,1,6,0.0
0,3,0,0,3,1,7,0.0
0,3,0,0,3,1,8,0.0
0,3,0,0,3,1,9,0.0
0,3,0,0,3,2,0,0.3333333333333333
0,3,0,0,3,2,1,0.0
0,3,0,0,3,2,2,0.0
0,3,0,0,3,2,3,0.0
0,3,0,0,3,2,4,0.0
0,3,0,0,3,2,5,0.0
0,3,0,0,3,2,6,0.0
0,3,0,0,3,2,7,0.0
0,3,0,0,3,2,8,0.0
0,3,0,0,3,2,9,0.0
0,3,0,0,3,3,0,0.3333333333333333
0,3,0,0,3,3,1,0.0
0,3,0,0,3,3,2,0.0
0,3,0,0,3,3,3,0.0
0,3,0,0,3,3,4,0.0
0,3,0,0,3,3,5,0.0
0,3,0,0,3,3,6,0.0
0,3,0,0,3,3,7,0.0
0,3,0,0,3,3,8,0.0
0,3,0,0,3,3,9,0.0
0,3,0,0,3,4,0,0.0
0,3,0,0,3,4,1,0.0
0,3,0,0,3,4,2,0.0
0,3,0,0,3,4,3,0.0
0,3,0,0,3,4,4,0.0
0,3,0,0,3,4,5,0.0
0,3,0,0,3,4,6,0.0
0,3,0,0,3,4,7,0.0
0,3,0,0,3,4,8,0.0
0,3,0,0,3,4,9,0.0
0,3,0,0,3,5,0,0.0
0,3,0,0,3,5,1,0.0
0,3,0,0,3,5,2,0.0
0,3,0,0,3,5,3,0.0
0,3,0,0,3,5,4,0.0
0,3,0,0,3,5,5,0.0
0,3,0,0,3,5,6,0.0
0,3,0,0,3,5,7,0.0
0,3,0,0,3,5,8,0.0
0,3,0,0,3,5,9,0.0
0,3,0,0,3,6,0,0.0
0,3,0,0,3,6,1,0.0
0,3,0,0,3,6,2,0.0
0,3,0,0,3,6,3,0.0
0,3,0,0,3,6,4,0.0
0,3,0,0,3,6,5,0.0
0,3,0,0,3,6,6,0.0
0,3,0,0,3,6,7,0.0
0,3,0,0,3,6,8,0.0
0,3,0,0,3,6,9,0.0
0,3,0,0,3,7,0,0.0
0,3,0,0,3,7,1,0.0
0,3,0,0,3,7,2,0.0
0,3,0,0,3,7,3,0.0
0,3,0,0,3,7,4,0.0
0,3,0,0,3,7,5,0.0
0,3,0,0,3,7,6,0.0
0,3,0,0,3,7,7,0.0
0,3,0,0,3,7,8,0.0
0,3,0,0,3,7,9,0.0
0,3,0,0,3,8,0,0.0
0,3,0,0,3,8,1,0.0
0,3,0,0,3,8,2,0.0
0,3,0,0,3,8,3,0.0
0,3,0,0,3,8,4,0.0
0,3,0,0,3,8,5,0.0
0,3,0,0,3,8,6,0.0
0,3,0,0,3,8,7,0.0
0,3,0,0,3,8,8,0.0
0,3,0,0,3,8,9,0.0
0,3,0,0,3,9,0,0.0
0,3,0,0,3,9,1,0.0
0,3,0,0,3,9,2,0.0
0,3,0,0,3,9,3,0.0
0,3,0,0,3,9,4,0.0
0,3,0,0,3,9,5,0.0
0,3,0,0,3,9,6,0.0
0,3,0,0,3,9,7,0.0
0,3,0,0,3,9,8,0.0
0,3,0,0,3,9,9,0.0
0,3,0,1,5,0,0,0.2
0,3,0,1,5,0,1,0.0
0,3,0,1,5,0,2,0.4
0,3,0,1,5,0,3,0.0
0,3,0,1,5,0,4,0.0
0,3,0,1,5,0,5,0.0
0,3,0,1,5,0,6,0.0
0,3,0,1,5,0,7,0.0
0,3,0,1,5,0,8,0.0
0,3,0,1,5,0,9,0.0
0,3,0,1,5,1,0,0.2
0,3,0,1,5,1,1,0.0
0,3,0,1,5,1,2,0.0
0,3,0,1,5,1,3,0.0
0,3,0,1,5,1,4,0.0
0,3,0,1,5,1,5,0.0
0,3,0,1,5,1,6,0.0
0,3,0,1,5,1,7,0.0
0,3,0,1,5,1,8,0.0
0,3,0,1,5,1,9,0.0
0,3,0,1,5,2,0,0.2
0,3,0,1,5,2,1,0.0
0,3,0,1,5,2,2,0.0
0,3,0,1,5,2,3,0.0
0,3,0,1,5,2,4,0.0
0,3,0,1,5,2,5,0.0
0,3,0,1,5,2,6,0.0
0,3,0,1,5,2,7,0.0
0,3,0,1,5,2,8,0.0
0,3,0,1,5,2,9,0.0
0,3,0,1,5,3,0,0.0
0,3,0,1,5,3,1,0.0
0,3,0,1,5,3,2,0.0
0,3,0,1,5,3,3,0.0
0,3,0,1,5,3,4,0.0
0,3,0,1,5,3,5,0.0
0,3,0,1,5,3,6,0.0
0,3,0,1,5,3,7,0.0
0,3,0,1,5,3,8,0.0
0,3,0,1,5,3,9,0.0
0,3,0,1,5,4,0,0.0
0,3,0,1,5,4,1,0.0
0,3,0,1,5,4,2,0.0
0,3,0,1,5,4,3,0.0
0,3,0,1,5,4,4,0.0
0,3,0,1,5,4,5,0.0
0,3,0,1,5,4,6,0.0
0,3,0,1,5,4,7,0.0
0,3,0,1,5,4,8,0.0
0,3,0,1,5,4,9,0.0
0,3,0,1,5,5,0,0.0
0,3,0,1,5,5,1,0.0
0,3,0,1,5,5,2,0.0
0,3,0,1,5,5,3,0.0
0,3,0,1,5,5,4,0.0
0,3,0,1,5,5,5,0.0
0,3,0,1,5,5,6,0.0
0,3,0,1,5,5,7,0.0
0,3,0,1,5,5,8,0.0
0,3,0,1,5,5,9,0.0
0,3,0,1,5,6,0,0.0
0,3,0,1,5,6,1,0.0
0,3,0,1,5,6,2,0.0
0,3,0,1,5,6,3,0.0
0,3,0,1,5,6,4,0.0
0,3,0,1,5,6,5,0.0
0,3,0,1,5,6,6,0.0
0,3,0,1,5,6,7,0.0
0,3,0,1,5,6,8,0.0
0,3,0,1,5,6,9,0.0
0,3,0,1,5,7,0,0.0
0,3,0,1,5,7,1,0.0
0,3,0,1,5,7,2,0.0
0,3,0,1,5,7,3,0.0
0,3,0,1,5,7,4,0.0
0,3,0,1,5,7,5,0.0
0,3,0,1,5,7,6,0.0
0,3,0,1,5,7,7,0.0
0,3,0,1,5,7,8,0.0
0,3,0,1,5,7,9,0.0
0,3,0,1,5,8,0,0.0
0,3,0,1,5,8,1,0.0
0,3,0,1,5,8,2,0.0
0,3,0,1,5,8,3,0.0
0,3,0,1,5,8,4,0.0
0,3,0,1,5,8,5,0.0
0,3,0,1,5,8,6,0.0
0,3,0,1,5,8,7,0.0
0,3,0,1,5,8,8,0.0
0,3,0,1,5,8,9,0.0
0,3,0,1,5,9,0,0.0
0,3,0,1,5,9,1,0.0
0,3,0,1,5,9,2,0.0
0,3,0,1,5,9,3,0.0
0,3,0,1,5,9,4,0.0
0,3,0,1,5,9,5,0.0
0,3,0,1,5,9,6,0.0
0,3,0,1,5,9,7,0.0
0,3,0,1,5,9,8,0.0
0,3,0,1,5,9,9,0.0
0,3,0,2,1,0,0,0.0
0,3,0,2,1,0,1,1.0
0,3,0,2,1,0,2,0.0
0,3,0,2,1,0,3,0.0
0,3,0,2,1,0,4,0.0
0,3,0,2,1,0,5,0.0
0,3,0,2,1,0,6,0.0
0,3,0,2,1,0,7,0.0
0,3,0,2,1,0,8,0.0
0,3,0,2,1,0,9,0.0
0,3,0,2,1,1,0,0.0
0,3,0,2,1,1,1,0.0
0,3,0,2,1,1,2,0.0
0,3,0,2,1,1,3,0.0
0,3,0,2,1,1,4,0.0
0,3,0,2,1,1,5,0.0
0,3,0,2,1,1,6,0.0
0,3,0,2,1,1,7,0.0
0,3,0,2,1,1,8,0.0
0,3,0,2,1,1,9,0.0
0,3,0,2,1,2,0,0.0
0,3,0,2,1,2,1,0.0
0,3,0,2,1,2,2,0.0
0,3,0,2,1,2,3,0.0
0,3,0,2,1,2,4,0.0
0,3,0,2,1,2,5,0.0
0,3,0,2,1,2,6,0.0
0,3,0,2,1,2,7,0.0
0,3,0,2,1,2,8,0.0
0,3,0,2,1,2,9,0.0
0,3,0,2,1,3,0,0.0
0,3,0,2,1,3,1,0.0
0,3,0,2,1,3,2,0.0
0,3,0,2,1,3,3,0.0
0,3,0,2,1,3,4,0.0
0,3,0,2,1,3,5,0.0
0,3,0,2,1,3,6,0.0
0,3,0,2,1,3,7,0.0
0,3,0,2,1,3,8,0.0
0,3,0,2,1,3,9,0.0
0,3,0,2,1,4,0,0.0
0,3,0,2,1,4,1,0.0
0,3,0,2,1,4,2,0.0
0,3,0,2,1,4,3,0.0
0,3,0,2,1,4,4,0.0
0,3,0,2,1,4,5,0.0
0,3,0,2,1,4,6,0.0
0,3,0,2,1,4,7,0.0
0,3,0,2,1,4,8,0.0
0,3,0,2,1,4,9,0.0
0,3,0,2,1,5,0,0.0
0,3,0,2,1,5,1,0.0
0,3,0,2,1,5,2,0.0
0,3,0,2,1,5,3,0.0
0,3,0,2,1,5,4,0.0
0,3,0,2,1,5,5,0.0
0,3,0,2,1,5,6,0.0
0,3,0,2,1,5,7,0.0
0,3,0,2,1,5,8,0.0
0,3,0,2,1,5,9,0.0
0,3,0,2,1,6,0,0.0
0,3,0,2,1,6,1,0.0
0,3,0,2,1,6,2,0.0
0,3,0,2,1,6,3,0.0
0,3,0,2,1,6,4,0.0
0,3,0,2,1,6,5,0.0
0,3,0,2,1,6,6,0.0
0,3,0,2,1,6,7,0.0
0,3,0,2,1,6,8,0.0
0,3,0,2,1,6,9,0.0
0,3,0,2,1,7,0,0.0
0,3,0,2,1,7,1,0.0
0,3,0,2,1,7,2,0.0
0,3,0,2,1,7,3,0.0
0,3,0,2,1,7,4,0.0
0,3,0,2,1,7,5,0.0
0,3,0,2,1,7,6,0.0
0,3,0,2,1,7,7,0.0
0,3,0,2,1,7,8,0.0
0,3,0,2,1,7,9,0.0
0,3,0,2,1,8,0,0.0
0,3,0,2,1,8,1,0.0
0,3,0,2,1,8,2,0.0
0,3,0,2,1,8,3,0.0
0,3,0,2,1,8,4,0.0
0,3,0,2,1,8,5,0.0
0,3,0,2,1,8,6,0.0
0,3,0,2,1,8,7,0.0
0,3,0,2,1,8,8,0.0
0,3,0,2,1,8,9,0.0
0,3,0,2,1,9,0,0.0
0,3,0,2,1,9,1,0.0
0,3,0,2,1,9,2,0.0
0,3,0,2,1,9,3,0.0
0,3,0,2,1,9,4,0.0
0,3,0,2,1,9,5,0.0
0,3,0,2,1,9,6,0.0
0,3,0,2,1,9,7,0.0
0,3,0,2,1,9,8,0.0
0,3,0,2,1,9,9,0.0
0,3,0,3,1,0,0,0.0
0,3,0,3,1,0,1,1.0
0,3,0,3,1,0,2,0.0
0,3,0,3,1,0,3,0.0
0,3,0,3,1,0,4,0.0
0,3,0,3,1,0,5,0.0
0,3,0,3,1,0,6,0.0
0,3,0,3,1,0,7,0.0
0,3,0,3,1,0,8,0.0
0,3,0,3,1,0,9,0.0
0,3,0,3,1,1,0,0.0
0,3,0,3,1,1,1,0.0
0,3,0,3,1,1,2,0.0
0,3,0,3,1,1,3,0.0
0,3,0,3,1,1,4,0.0
0,3,0,3,1,1,5,0.0
0,3,0,3,1,1,6,0.0
0,3,0,3,1,1,7,0.0
0,3,0,3,1,1,8,0.0
0,3,0,3,1,1,9,0.0
0,3,0,3,1,2,0,0.0
0,3,0,3,1,2,1,0.0
0,3,0,3,1,2,2,0.0
0,3,0,3,1,2,3,0.0
0,3,0,3,1,2,4,0.0
0,3,0,3,1,2,5,0.0
0,3,0,3,1,2,6,0.0
0,3,0,3,1,2,7,0.0
0,3,0,3,1,2,8,0.0
0,3,0,3,1,2,9,0.0
0,3,0,3,1,3,0,0.0
0,3,0,3,1,3,1,0.0
0,3,0,3,1,3,2,0.0
0,3,0,3,1,3,3,0.0
0,3,0,3,1,3,4,0.0
0,3,0,3,1,3,5,0.0
0,3,0,3,1,3,6,0.0
0,3,0,3,1,3,7,0.0
0,3,0,3,1,3,8,0.0
0,3,0,3,1,3,9,0.0
0,3,0,3,1,4,0,0.0
0,3,0,3,1,4,1,0.0
0,3,0,3,1,4,2,0.0
0,3,0,3,1,4,3,0.0
0,3,0,3,1,4,4,0.0
0,3,0,3,1,4,5,0.0
0,3,0,3,1,4,6,0.0
0,3,0,3,1,4,7,0.0
0,3,0,3,1,4,8,0.0
0,3,0,3,1,4,9,0.0
0,3,0,3,1,5,0,0.0
0,3,0,3,1,5,1,0.0
0,3,0,3,1,5,2,0.0
0,3,0,3,1,5,3,0.0
0,3,0,3,1,5,4,0.0
0,3,0,3,1,5,5,0.0
0,3,0,3,1,5,6,0.0
0,3,0,3,1,5,7,0.0
0,3,0,3,1,5,8,0.0
0,3,0,3,1,5,9,0.0
0,3,0,3,1,6,0,0.0
0,3,0,3,1,6,1,0.0
0,3,0,3,1,6,2,0.0
0,3,0,3,1,6,3,0.0
0,3,0,3,1,6,4,0.0
0,3,0,3,1,6,5,0.0
0,3,0,3,1,6,6,0.0
0,3,0,3,1,6,7,0.0
0,3,0,3,1,6,8,0.0
0,3,0,3,1,6,9,0.0
0,3,0,3,1,7,0,0.0
0,3,0,3,1,7,1,0.0
0,3,0,3,1,7,2,0.0
0,3,0,3,1,7,3,0.0
0,3,0,3,1,7,4,0.0
0,3,0,3,1,7,5,0.0
0,3,0,3,1,7,6,0.0
0,3,0,3,1,7,7,0.0
0,3,0,3,1,7,8,0.0
0,3,0,3,1,7,9,0.0
0,3,0,3,1,8,0,0.0
0,3,0,3,1,8,1,0.0
0,3,0,3,1,8,2,0.0
0,3,0,3,1,8,3,0.0
0,3,0,3,1,8,4,0.0
0,3,0,3,1,8,5,0.0
0,3,0,3,1,8,6,0.0
0,3,0,3,1,8,7,0.0
0,3,0,3,1,8,8,0.0
0,3,0,3,1,8,9,0.0
0,3,0,3,1,9,0,0.0
0,3,0,3,1,9,1,0.0
0,3,0,3,1,9,2,0.0
0,3,0,3,1,9,3,0.0
0,3,0,3,1,9,4,0.0
0,3,0,3,1,9,5,0.0
0,3,0,3,1,9,6,0.0
0,3,0,3,1,9,7,0.0
0,3,0,3,1,9,8,0.0
0,3,0,3,1,9,9,0.0
0,3,1,0,1,0,0,0.0
0,3,1,0,1,0,1,0.0
0,3,1,0,1,0,2,0.0
0,3,1,0,1,0,3,0.0
0,3,1,0,1,0,4,0.0
0,3,1,0,1,0,5,0.0
0,3,1,0,1,0,6,0.0
0,3,1,0,1,0,7,0.0
0,3,1,0,1,0,8,0.0
0,3,1,0,1,0,9,0.0
0,3,1,0,1,1,0,0.0
0,3,1,0,1,1,1,0.0
0,3,1,0,1,1,2,0.0
0,3,1,0,1,1,3,0.0
0,3,1,0,1,1,4,0.0
0,3,1,0,1,1,5,0.0
0,3,1,0,1,1,6,0.0
0,3,1,0,1,1,7,0.0
0,3,1,0,1,1,8,0.0
0,3,1,0,1,1,9,0.0
0,3,1,0,1,2,0,0.0
0,3,1,0,1,2,1,0.0
0,3,1,0,1,2,2,0.0
0,3,1,0,1,2,3,0.0
0,3,1,0,1,2,4,0.0
0,3,1,0,1,2,5,0.0
0,3,1,0,1,2,6,0.0
0,3,1,0,1,2,7,0.0
0,3,1,0,1,2,8,0.0
0,3,1,0,1,2,9,0.0
0,3,1,0,1,3,0,0.0
0,3,1,0,1,3,1,1.0
0,3,1,0,1,3,2,0.0
0,3,1,0,1,3,3,0.0
0,3,1,0,1,3,4,0.0
0,3,1,0,1,3,5,0.0
0,3,1,0,1,3,6,0.0
0,3,1,0,1,3,7,0.0
0,3,1,0,1,3,8,0.0
0,3,1,0,1,3,9,0.0
0,3,1,0,1,4,0,0.0
0,3,1,0,1,4,1,0.0
0,3,1,0,1,4,2,0.0
0,3,1,0,1,4,3,0.0
0,3,1,0,1,4,4,0.0
0,3,1,0,1,4,5,0.0
0,3,1,0,1,4,6,0.0
0,3,1,0,1,4,7,0.0
0,3,1,0,1,4,8,0.0
0,3,1,0,1,4,9,0.0
0,3,1,0,1,5,0,0.0
0,3,1,0,1,5,1,0.0
0,3,1,0,1,5,2,0.0
0,3,1,0,1,5,3,0.0
0,3,1,0,1,5,4,0.0
0,3,1,0,1,5,5,0.0
0,3,1,0,1,5,6,0.0
0,3,1,0,1,5,7,0.0
0,3,1,0,1,5,8,0.0
0,3,1,0,1,5,9,0.0
0,3,1,0,1,6,0,0.0
0,3,1,0,1,6,1,0.0
0,3,1,0,1,6,2,0.0
0,3,1,0,1,6,3,0.0
0,3,1,0,1,6,4,0.0
0,3,1,0,1,6,5,0.0
0,3,1,0,1,6,6,0.0
0,3,1,0,1,6,7,0.0
0,3,1,0,1,6,8,0.0
0,3,1,0,1,6,9,0.0
0,3,1,0,1,7,0,0.0
0,3,1,0,1,7,1,0.0
0,3,1,0,1,7,2,0.0
0,3,1,0,1,7,3,0.0
0,3,1,0,1,7,4,0.0
0,3,1,0,1,7,5,0.0
0,3,1,0,1,7,6,0.0
0,3,1,0,1,7,7,0.0
0,3,1,0,1,7,8,0.0
0,3,1,0,1,7,9,0.0
0,3,1,0,1,8,0,0.0
0,3,1,0,1,8,1,0.0
0,3,1,0,1,8,2,0.0
0,3,1,0,1,8,3,0.0
0,3,1,0,1,8,4,0.0
0,3,1,0,1,8,5,0.0
0,3,1,0,1,8,6,0.0
0,3,1,0,1,8,7,0.0
0,3,1,0,1,8,8,0.0
0,3,1,0,1,8,9,0.0
0,3,1,0,1,9,0,0.0
0,3,1,0,1,9,1,0.0
0,3,1,0,1,9,2,0.0
0,3,1,0,1,9,3,0.0
0,3,1,0,1,9,4,0.0
0,3,1,0,1,9,5,0.0
0,3,1,0,1,9,6,0.0
0,3,1,0,1,9,7,0.0
0,3,1,0,1,9,8,0.0
0,3,1,0,1,9,9,0.0
0,3,1,1,2,0,0,0.5
0,3,1,1,2,0,1,0.0
0,3,1,1,2,0,2,0.0
0,3,1,1,2,0,3,0.0
0,3,1,1,2,0,4,0.0
0,3,1,1,2,0,5,0.0
0,3,1,1,2,0,6,0.0
0,3,1,1,2,0,7,0.0
0,3,1,1,2,0,8,0.0
0,3,1,1,2,0,9,0.0
0,3,1,1,2,1,0,0.0
0,3,1,1,2,1,1,0.0
0,3,1,1,2,1,2,0.0
0,3,1,1,2,1,3,0.0
0,3,1,1,2,1,4,0.0
0,3,1,1,2,1,5,0.0
0,3,1,1,2,1,6,0.0
0,3,1,1,2,1,7,0.0
0,3,1,1,2,1,8,0.0
0,3,1,1,2,1,9,0.0
0,3,1,1,2,2,0,0.0
0,3,1,1,2,2,1,0.0
0,3,1,1,2,2,2,0.0
0,3,1,1,2,2,3,0.0
0,3,1,1,2,2,4,0.0
0,3,1,1,2,2,5,0.0
0,3,1,1,2,2,6,0.0
0,3,1,1,2,2,7,0.0
0,3,1,1,2,2,8,0.0
0,3,1,1,2,2,9,0.0
0,3,1,1,2,3,0,0.0
0,3,1,1,2,3,1,0.5
0,3,1,1,2,3,2,0.0
0,3,1,1,2,3,3,0.0
0,3,1,1,2,3,4,0.0
0,3,1,1,2,3,5,0.0
0,3,1,1,2,3,6,0.0
0,3,1,1,2,3,7,0.0
0,3,1,1,2,3,8,0.0
0,3,1,1,2,3,9,0.0
0,3,1,1,2,4,0,0.0
0,3,1,1,2,4,1,0.0
0,3,1,1,2,4,2,0.0
0,3,1,1,2,4,3,0.0
0,3,1,1,2,4,4,0.0
0,3,1,1,2,4,5,0.0
0,3,1,1,2,4,6,0.0
0,3,1,1,2,4,7,0.0
0,3,1,1,2,4,8,0.0
0,3,1,1,2,4,9,0.0
0,3,1,1,2,5,0,0.0
0,3,1,1,2,5,1,0.0
0,3,1,1,2,5,2,0.0
0,3,1,1,2,5,3,0.0
0,3,1,1,2,5,4,0.0
0,3,1,1,2,5,5,0.0
0,3,1,1,2,5,6,0.0
0,3,1,1,2,5,7,0.0
0,3,1,1,2,5,8,0.0
0,3,1,1,2,5,9,0.0
0,3,1,1,2,6,0,0.0
0,3,1,1,2,6,1,0.0
0,3,1,1,2,6,2,0.0
0,3,1,1,2,6,3,0.0
0,3,1,1,2,6,4,0.0
0,3,1,1,2,6,5,0.0
0,3,1,1,2,6,6,0.0
0,3,1,1,2,6,7,0.0
0,3,1,1,2,6,8,0.0
0,3,1,1,2,6,9,0.0
0,3,1,1,2,7,0,0.0
0,3,1,1,2,7,1,0.0
0,3,1,1,2,7,2,0.0
0,3,1,1,2,7,3,0.0
0,3,1,1,2,7,4,0.0
0,3,1,1,2,7,5,0.0
0,3,1,1,2,7,6,0.0
0,3,1,1,2,7,7,0.0
0,3,1,1,2,7,8,0.0
0,3,1,1,2,7,9,0.0
0,3,1,1,2,8,0,0.0
0,3,1,1,2,8,1,0.0
0,3,1,1,2,8,2,0.0
0,3,1,1,2,8,3,0.0
0,3,1,1,2,8,4,0.0
0,3,1,1,2,8,5,0.0
0,3,1,1,2,8,6,0.0
0,3,1,1,2,8,7,0.0
0,3,1,1,2,8,8,0.0
0,3,1,1,2,8,9,0.0
0,3,1,1,2,9,0,0.0
0,3,1,1,2,9,1,0.0
0,3,1,1,2,9,2,0.0
0,3,1,1,2,9,3,0.0
0,3,1,1,2,9,4,0.0
0,3,1,1,2,9,5,0.0
0,3,1,1,2,9,6,0.0
0,3,1,1,2,9,7,0.0
0,3,1,1,2,9,8,0.0
0,3,1,1,2,9,9,0.0
0,3,1,2,1,0,0,0.0
0,3,1,2,1,0,1,0.0
0,3,1,2,1,0,2,1.0
0,3,1,2,1,0,3,0.0
0,3,1,2,1,0,4,0.0
0,3,1,2,1,0,5,0.0
0,3,1,2,1,0,6,0.0
0,3,1,2,1,0,7,0.0
0,3,1,2,1,0,8,0.0
0,3,1,2,1,0,9,0.0
0,3,1,2,1,1,0,0.0
0,3,1,2,1,1,1,0.0
0,3,1,2,1,1,2,0.0
0,3,1,2,1,1,3,0.0
0,3,1,2,1,1,4,0.0
0,3,1,2,1,1,5,0.0
0,3,1,2,1,1,6,0.0
0,3,1,2,1,1,7,0.0
0,3,1,2,1,1,8,0.0
0,3,1,2,1,1,9,0.0
0,3,1,2,1,2,0,0.0
0,3,1,2,1,2,1,0.0
0,3,1,2,1,2,2,0.0
0,3,1,2,1,2,3,0.0
0,3,1,2,1,2,4,0.0
0,3,1,2,1,2,5,0.0
0,3,1,2,1,2,6,0.0
0,3,1,2,1,2,7,0.0
0,3,1,2,1,2,8,0.0
0,3,1,2,1,2,9,0.0
0,3,1,2,1,3,0,0.0
0,3,1,2,1,3,1,0.0
0,3,1,2,1,3,2,0.0
0,3,1,2,1,3,3,0.0
0,3,1,2,1,3,4,0.0
0,3,1,2,1,3,5,0.0
0,3,1,2,1,3,6,0.0
0,3,1,2,1,3,7,0.0
0,3,1,2,1,3,8,0.0
0,3,1,2,1,3,9,0.0
0,3,1,2,1,4,0,0.0
0,3,1,2,1,4,1,0.0
0,3,1,2,1,4,2,0.0
0,3,1,2,1,4,3,0.0
0,3,1,2,1,4,4,0.0
0,3,1,2,1,4,5,0.0
0,3,1,2,1,4,6,0.0
0,3,1,2,1,4,7,0.0
0,3,1,2,1,4,8,0.0
0,3,1,2,1,4,9,0.0
0,3,1,2,1,5,0,0.0
0,3,1,2,1,5,1,0.0
0,3,1,2,1,5,2,0.0
0,3,1,2,1,5,3,0.0
0,3,1,2,1,5,4,0.0
0,3,1,2,1,5,5,0.0
0,3,1,2,1,5,6,0.0
0,3,1,2,1,5,7,0.0
0,3,1,2,1,5,8,0.0
0,3,1,2,1,5,9,0.0
0,3,1,2,1,6,0,0.0
0,3,1,2,1,6,1,0.0
0,3,1,2,1,6,2,0.0
0,3,1,2,1,6,3,0.0
0,3,1,2,1,6,4,0.0
0,3,1,2,1,6,5,0.0
0,3,1,2,1,6,6,0.0
0,3,1,2,1,6,7,0.0
0,3,1,2,1,6,8,0.0
0,3,1,2,1,6,9,0.0
0,3,1,2,1,7,0,0.0
0,3,1,2,1,7,1,0.0
0,3,1,2,1,7,2,0.0
0,3,1,2,1,7,3,0.0
0,3,1,2,1,7,4,0.0
0,3,1,2,1,7,5,0.0
0,3,1,2,1,7,6,0.0
0,3,1,2,1,7,7,0.0
0,3,1,2,1,7,8,0.0
0,3,1,2,1,7,9,0.0
0,3,1,2,1,8,0,0.0
0,3,1,2,1,8,1,0.0
0,3,1,2,1,8,2,0.0
0,3,1,2,1,8,3,0.0
0,3,1,2,1,8,4,0.0
0,3,1,2,1,8,5,0.0
0,3,1,2,1,8,6,0.0
0,3,1,2,1,8,7,0.0
0,3,1,2,1,8,8,0.0
0,3,1,2,1,8,9,0.0
0,3,1,2,1,9,0,0.0
0,3,1,2,1,9,1,0.0
0,3,1,2,1,9,2,0.0
0,3,1,2,1,9,3,0.0
0,3,1,2,1,9,4,0.0
0,3,1,2,1,9,5,0.0
0,3,1,2,1,9,6,0.0
0,3,1,2,1,9,7,0.0
0,3,1,2,1,9,8,0.0
0,3,1,2,1,9,9,0.0
0,3,1,3,1,0,0,0.0
0,3,1,3,1,0,1,0.0
0,3,1,3,1,0,2,1.0
0,3,1,3,1,0,3,0.0
0,3,1,3,1,0,4,0.0
0,3,1,3,1,0,5,0.0
0,3,1,3,1,0,6,0.0
0,3,1,3,1,0,7,0.0
0,3,1,3,1,0,8,0.0
0,3,1,3,1,0,9,0.0
